source_sheet,well,sample_description_1,sample_description_2,lab_group,combined,copies_well,target,conc_copies_u_l,conc_copies_u_l_flag,inhib_lambda,inhib_e_p,dye_name_s,accepted_droplets,positives,negatives,ex_tech,ex_batch,dd_pcr,droplets,x4_or_more,notes,sample_description_3,sample_description_4,notes_2,id_lab,site_id,region,sp_code1,sp_code2,sp_code3,sp_code4,sheet_name_unbc,utm_zone,easting,northing,stream_name,species_target_form,date_time_sample,site_description_general,site_description_habitat_type,depth_sample,filter_volume_l,method_sample,method_preservation,control_blank_field,control_blank_office,control_species_present_field,comments_field,sample_ep_positives,sample_lambda_positives,qa_droplets_ok,sample_lambda_ok,sample_ep_ok,sample_inhib_status,detection_crude,detection_clean
PRIORITY SET,G01,M10139,ELU1,GROUP 1,NA,155.889015197754,RAIN,7.794450759887699,NA,NA,NA,VIC,16961,112,16849,JR,17/02/2026,18/02/2026,NA,NA,NA,NA,NA,NA,m10139,199663_ds_ed1,m,BT,GR,BB,RB,BT GR BB RB,10,515426,6094959,Tributary To Parsnip River,BT RB GR BB,2025/09/21 16:48:28,Sample collected 15m downstream of culvert right bank.  Site was chosen close to the culvert because of the wetland that was just downstream of this area - and wanted some flow.,riffle,0.1,2,instream,silica,FALSE,FALSE,NA,NA,19063,414,TRUE,TRUE,TRUE,pass,TRUE,TRUE
PRIORITY SET,G02,M10139,ELU2,GROUP 1,200.33594131469735,44.4469261169434,RAIN,2.22234630584717,NA,NA,NA,VIC,18016,34,17982,JR,17/02/2026,18/02/2026,NA,NA,NA,NA,NA,NA,m10139,199663_ds_ed1,m,BT,GR,BB,RB,BT GR BB RB,10,515426,6094959,Tributary To Parsnip River,BT RB GR BB,2025/09/21 16:48:28,Sample collected 15m downstream of culvert right bank.  Site was chosen close to the culvert because of the wetland that was just downstream of this area - and wanted some flow.,riffle,0.1,2,instream,silica,FALSE,FALSE,NA,NA,19063,414,TRUE,TRUE,TRUE,pass,TRUE,TRUE
PRIORITY SET,B01,M10140,ELU1,GROUP 1,NA,0,BULT,0,NA,N,N,VIC,18742,0,18742,JR,17/02/2026,18/02/2026,NA,NA,NA,NA,NA,NA,m10140,199663_us_ed1,m,BT,GR,BB,RB,BT GR BB RB,10,515391,6095013,Tributary To Parsnip River,BT RB GR BB,2025/09/21 17:58:24,Sample collected 25m upstream of culvert inlet on the right bank,riffle,0.05,2.9,instream,silica,FALSE,FALSE,NA,See downstream site for water quality information,18818,428,TRUE,TRUE,TRUE,pass,FALSE,FALSE
PRIORITY SET,B02,M10140,ELU2,GROUP 1,0,0,BULT,0,NA,NA,NA,VIC,19576,0,19576,JR,17/02/2026,18/02/2026,NA,NA,NA,NA,NA,NA,m10140,199663_us_ed1,m,BT,GR,BB,RB,BT GR BB RB,10,515391,6095013,Tributary To Parsnip River,BT RB GR BB,2025/09/21 17:58:24,Sample collected 25m upstream of culvert inlet on the right bank,riffle,0.05,2.9,instream,silica,FALSE,FALSE,NA,See downstream site for water quality information,18818,428,TRUE,TRUE,TRUE,pass,FALSE,FALSE
PRIORITY SET,H01,M10140,ELU1,GROUP 1,NA,0,BURB,0,NA,NA,NA,FAM,17460,0,17460,JR,17/02/2026,18/02/2026,NA,NA,NA,NA,NA,NA,m10140,199663_us_ed1,m,BT,GR,BB,RB,BT GR BB RB,10,515391,6095013,Tributary To Parsnip River,BT RB GR BB,2025/09/21 17:58:24,Sample collected 25m upstream of culvert inlet on the right bank,riffle,0.05,2.9,instream,silica,FALSE,FALSE,NA,See downstream site for water quality information,18818,428,TRUE,TRUE,TRUE,pass,FALSE,FALSE
PRIORITY SET,H02,M10140,ELU2,GROUP 1,0,0,BURB,0,NA,NA,NA,FAM,18920,0,18920,JR,17/02/2026,18/02/2026,NA,NA,NA,NA,NA,NA,m10140,199663_us_ed1,m,BT,GR,BB,RB,BT GR BB RB,10,515391,6095013,Tributary To Parsnip River,BT RB GR BB,2025/09/21 17:58:24,Sample collected 25m upstream of culvert inlet on the right bank,riffle,0.05,2.9,instream,silica,FALSE,FALSE,NA,See downstream site for water quality information,18818,428,TRUE,TRUE,TRUE,pass,FALSE,FALSE
PRIORITY SET,B01,M10140,ELU1,GROUP 1,NA,0,GRAY,0,NA,NA,NA,FAM,18742,0,18742,JR,17/02/2026,18/02/2026,NA,NA,NA,NA,NA,NA,m10140,199663_us_ed1,m,BT,GR,BB,RB,BT GR BB RB,10,515391,6095013,Tributary To Parsnip River,BT RB GR BB,2025/09/21 17:58:24,Sample collected 25m upstream of culvert inlet on the right bank,riffle,0.05,2.9,instream,silica,FALSE,FALSE,NA,See downstream site for water quality information,18818,428,TRUE,TRUE,TRUE,pass,FALSE,FALSE
PRIORITY SET,B02,M10140,ELU2,GROUP 1,0,0,GRAY,0,NA,NA,NA,FAM,19576,0,19576,JR,17/02/2026,18/02/2026,NA,NA,NA,NA,NA,NA,m10140,199663_us_ed1,m,BT,GR,BB,RB,BT GR BB RB,10,515391,6095013,Tributary To Parsnip River,BT RB GR BB,2025/09/21 17:58:24,Sample collected 25m upstream of culvert inlet on the right bank,riffle,0.05,2.9,instream,silica,FALSE,FALSE,NA,See downstream site for water quality information,18818,428,TRUE,TRUE,TRUE,pass,FALSE,FALSE
PRIORITY SET,H01,M10140,ELU1,GROUP 1,NA,87.7586269378662,RAIN,4.38793134689331,NA,NA,NA,VIC,17460,65,17395,JR,17/02/2026,18/02/2026,NA,NA,NA,NA,NA,NA,m10140,199663_us_ed1,m,BT,GR,BB,RB,BT GR BB RB,10,515391,6095013,Tributary To Parsnip River,BT RB GR BB,2025/09/21 17:58:24,Sample collected 25m upstream of culvert inlet on the right bank,riffle,0.05,2.9,instream,silica,FALSE,FALSE,NA,See downstream site for water quality information,18818,428,TRUE,TRUE,TRUE,pass,TRUE,TRUE
PRIORITY SET,H02,M10140,ELU2,GROUP 1,103.9313268661499,16.1726999282837,RAIN,0.808634996414185,NA,NA,NA,VIC,18920,13,18907,JR,17/02/2026,18/02/2026,NA,NA,NA,NA,NA,NA,m10140,199663_us_ed1,m,BT,GR,BB,RB,BT GR BB RB,10,515391,6095013,Tributary To Parsnip River,BT RB GR BB,2025/09/21 17:58:24,Sample collected 25m upstream of culvert inlet on the right bank,riffle,0.05,2.9,instream,silica,FALSE,FALSE,NA,See downstream site for water quality information,18818,428,TRUE,TRUE,TRUE,pass,TRUE,TRUE
PRIORITY SET,C01,M41361,ELU1,GROUP 13,NA,0,BULT,0,NA,N,Y,VIC,18505,0,18505,JR,17/02/2026,18/02/2026,NA,NA,NA,NA,NA,NA,m41361,198692_ds_ed1a,m,BT,GR,RB,SK,BT GR RB SK,10,511794,6059335,Tributary To Kerry Lake,BT GR RB KO,2025/09/19 10:15:33,Field blank done at location of actual site approximately 100 to 120 m downstream by the cover,NA,NA,1,instream,silica,TRUE,FALSE,NA,At same location  as downstream site,75,482,TRUE,TRUE,TRUE,pass,FALSE,FALSE
PRIORITY SET,C02,M41361,ELU2,GROUP 13,0,0,BULT,0,NA,NA,NA,VIC,18100,0,18100,JR,17/02/2026,18/02/2026,NA,NA,NA,NA,NA,NA,m41361,198692_ds_ed1a,m,BT,GR,RB,SK,BT GR RB SK,10,511794,6059335,Tributary To Kerry Lake,BT GR RB KO,2025/09/19 10:15:33,Field blank done at location of actual site approximately 100 to 120 m downstream by the cover,NA,NA,1,instream,silica,TRUE,FALSE,NA,At same location  as downstream site,75,482,TRUE,TRUE,TRUE,pass,FALSE,FALSE
PRIORITY SET,C01,M41361,ELU1,GROUP 13,NA,0,GRAY,0,NA,NA,NA,FAM,18505,0,18505,JR,17/02/2026,18/02/2026,NA,NA,NA,NA,NA,NA,m41361,198692_ds_ed1a,m,BT,GR,RB,SK,BT GR RB SK,10,511794,6059335,Tributary To Kerry Lake,BT GR RB KO,2025/09/19 10:15:33,Field blank done at location of actual site approximately 100 to 120 m downstream by the cover,NA,NA,1,instream,silica,TRUE,FALSE,NA,At same location  as downstream site,75,482,TRUE,TRUE,TRUE,pass,FALSE,FALSE
PRIORITY SET,C02,M41361,ELU2,GROUP 13,0,0,GRAY,0,NA,NA,NA,FAM,18100,0,18100,JR,17/02/2026,18/02/2026,NA,NA,NA,NA,NA,NA,m41361,198692_ds_ed1a,m,BT,GR,RB,SK,BT GR RB SK,10,511794,6059335,Tributary To Kerry Lake,BT GR RB KO,2025/09/19 10:15:33,Field blank done at location of actual site approximately 100 to 120 m downstream by the cover,NA,NA,1,instream,silica,TRUE,FALSE,NA,At same location  as downstream site,75,482,TRUE,TRUE,TRUE,pass,FALSE,FALSE
PRIORITY SET,A03,M41361,ELU1,GROUP 13,NA,0,RAIN,0,NA,NA,NA,VIC,17943,0,17943,JR,17/02/2026,18/02/2026,NA,NA,NA,NA,NA,NA,m41361,198692_ds_ed1a,m,BT,GR,RB,SK,BT GR RB SK,10,511794,6059335,Tributary To Kerry Lake,BT GR RB KO,2025/09/19 10:15:33,Field blank done at location of actual site approximately 100 to 120 m downstream by the cover,NA,NA,1,instream,silica,TRUE,FALSE,NA,At same location  as downstream site,75,482,TRUE,TRUE,TRUE,pass,FALSE,FALSE
PRIORITY SET,A04,M41361,ELU2,GROUP 13,0,0,RAIN,0,NA,NA,NA,VIC,19182,0,19182,JR,17/02/2026,18/02/2026,NA,NA,NA,NA,NA,NA,m41361,198692_ds_ed1a,m,BT,GR,RB,SK,BT GR RB SK,10,511794,6059335,Tributary To Kerry Lake,BT GR RB KO,2025/09/19 10:15:33,Field blank done at location of actual site approximately 100 to 120 m downstream by the cover,NA,NA,1,instream,silica,TRUE,FALSE,NA,At same location  as downstream site,75,482,TRUE,TRUE,TRUE,pass,FALSE,FALSE
PRIORITY SET,A03,M41361,ELU1,GROUP 13,NA,0,SOCK,0,NA,NA,NA,FAM,17943,0,17943,JR,17/02/2026,18/02/2026,NA,NA,NA,NA,NA,NA,m41361,198692_ds_ed1a,m,BT,GR,RB,SK,BT GR RB SK,10,511794,6059335,Tributary To Kerry Lake,BT GR RB KO,2025/09/19 10:15:33,Field blank done at location of actual site approximately 100 to 120 m downstream by the cover,NA,NA,1,instream,silica,TRUE,FALSE,NA,At same location  as downstream site,75,482,TRUE,TRUE,TRUE,pass,FALSE,FALSE
PRIORITY SET,A04,M41361,ELU2,GROUP 13,0,0,SOCK,0,NA,NA,NA,FAM,19182,0,19182,JR,17/02/2026,18/02/2026,NA,NA,NA,NA,NA,NA,m41361,198692_ds_ed1a,m,BT,GR,RB,SK,BT GR RB SK,10,511794,6059335,Tributary To Kerry Lake,BT GR RB KO,2025/09/19 10:15:33,Field blank done at location of actual site approximately 100 to 120 m downstream by the cover,NA,NA,1,instream,silica,TRUE,FALSE,NA,At same location  as downstream site,75,482,TRUE,TRUE,TRUE,pass,FALSE,FALSE
PRIORITY SET,D01,M41362,ELU1,GROUP 13,NA,0,BULT,0,NA,N,N,VIC,17809,0,17809,JR,17/02/2026,18/02/2026,NA,NA,NA,NA,NA,NA,m41362,198692_ds_ed1b,m,BT,GR,RB,SK,BT GR RB SK,10,511789,6059338,Tributary To Kerry Lake,BT GR RB KO,2025/09/19 10:27:39,Sample collected approximately 100 - 120m downstream of the culvert.,pool,0.1,2,instream,silica,FALSE,FALSE,NA,Field blank at same site,16375,378,TRUE,TRUE,TRUE,pass,FALSE,FALSE
PRIORITY SET,D02,M41362,ELU2,GROUP 13,1.285093128681182,1.285093128681182,BULT,0.0642546564340591,NA,NA,NA,VIC,18310,1,18309,JR,17/02/2026,18/02/2026,NA,NA,NA,NA,NA,NA,m41362,198692_ds_ed1b,m,BT,GR,RB,SK,BT GR RB SK,10,511789,6059338,Tributary To Kerry Lake,BT GR RB KO,2025/09/19 10:27:39,Sample collected approximately 100 - 120m downstream of the culvert.,pool,0.1,2,instream,silica,FALSE,FALSE,NA,Field blank at same site,16375,378,TRUE,TRUE,TRUE,pass,TRUE,FALSE
PRIORITY SET,D01,M41362,ELU1,GROUP 13,NA,0,GRAY,0,NA,NA,NA,FAM,17809,0,17809,JR,17/02/2026,18/02/2026,NA,NA,NA,NA,NA,NA,m41362,198692_ds_ed1b,m,BT,GR,RB,SK,BT GR RB SK,10,511789,6059338,Tributary To Kerry Lake,BT GR RB KO,2025/09/19 10:27:39,Sample collected approximately 100 - 120m downstream of the culvert.,pool,0.1,2,instream,silica,FALSE,FALSE,NA,Field blank at same site,16375,378,TRUE,TRUE,TRUE,pass,FALSE,FALSE
PRIORITY SET,D02,M41362,ELU2,GROUP 13,0,0,GRAY,0,NA,NA,NA,FAM,18310,0,18310,JR,17/02/2026,18/02/2026,NA,NA,NA,NA,NA,NA,m41362,198692_ds_ed1b,m,BT,GR,RB,SK,BT GR RB SK,10,511789,6059338,Tributary To Kerry Lake,BT GR RB KO,2025/09/19 10:27:39,Sample collected approximately 100 - 120m downstream of the culvert.,pool,0.1,2,instream,silica,FALSE,FALSE,NA,Field blank at same site,16375,378,TRUE,TRUE,TRUE,pass,FALSE,FALSE
PRIORITY SET,B03,M41362,ELU1,GROUP 13,NA,147.7850341796876,RAIN,7.389251708984381,NA,NA,NA,VIC,19006,119,18887,JR,17/02/2026,18/02/2026,NA,NA,NA,NA,NA,NA,m41362,198692_ds_ed1b,m,BT,GR,RB,SK,BT GR RB SK,10,511789,6059338,Tributary To Kerry Lake,BT GR RB KO,2025/09/19 10:27:39,Sample collected approximately 100 - 120m downstream of the culvert.,pool,0.1,2,instream,silica,FALSE,FALSE,NA,Field blank at same site,16375,378,TRUE,TRUE,TRUE,pass,TRUE,TRUE
PRIORITY SET,B04,M41362,ELU2,GROUP 13,177.2336125373842,29.4485783576966,RAIN,1.47242891788483,NA,NA,NA,VIC,17589,22,17567,JR,17/02/2026,18/02/2026,NA,NA,NA,NA,NA,NA,m41362,198692_ds_ed1b,m,BT,GR,RB,SK,BT GR RB SK,10,511789,6059338,Tributary To Kerry Lake,BT GR RB KO,2025/09/19 10:27:39,Sample collected approximately 100 - 120m downstream of the culvert.,pool,0.1,2,instream,silica,FALSE,FALSE,NA,Field blank at same site,16375,378,TRUE,TRUE,TRUE,pass,TRUE,TRUE
PRIORITY SET,B03,M41362,ELU1,GROUP 13,NA,0,SOCK,0,NA,NA,NA,FAM,19006,0,19006,JR,17/02/2026,18/02/2026,NA,NA,NA,NA,NA,NA,m41362,198692_ds_ed1b,m,BT,GR,RB,SK,BT GR RB SK,10,511789,6059338,Tributary To Kerry Lake,BT GR RB KO,2025/09/19 10:27:39,Sample collected approximately 100 - 120m downstream of the culvert.,pool,0.1,2,instream,silica,FALSE,FALSE,NA,Field blank at same site,16375,378,TRUE,TRUE,TRUE,pass,FALSE,FALSE
PRIORITY SET,B04,M41362,ELU2,GROUP 13,0,0,SOCK,0,NA,NA,NA,FAM,17589,0,17589,JR,17/02/2026,18/02/2026,NA,NA,NA,NA,NA,NA,m41362,198692_ds_ed1b,m,BT,GR,RB,SK,BT GR RB SK,10,511789,6059338,Tributary To Kerry Lake,BT GR RB KO,2025/09/19 10:27:39,Sample collected approximately 100 - 120m downstream of the culvert.,pool,0.1,2,instream,silica,FALSE,FALSE,NA,Field blank at same site,16375,378,TRUE,TRUE,TRUE,pass,FALSE,FALSE
PRIORITY SET,E01,M41363,ELU1,GROUP 13,NA,0,BULT,0,NA,N,N,VIC,16444,0,16444,JR,17/02/2026,18/02/2026,NA,NA,NA,NA,NA,NA,m41363,198692_ds_ed2,m,BT,GR,RB,SK,BT GR RB SK,10,511749,6059306,Tributary To Kerry Lake,BT GR RB KO,2025/09/19 10:38:45,Sample collected within outlet pool at culvert.,NA,0.1,2,instream,silica,FALSE,FALSE,NA,NA,18093,476,TRUE,TRUE,TRUE,pass,FALSE,FALSE
PRIORITY SET,E02,M41363,ELU2,GROUP 13,0,0,BULT,0,NA,NA,NA,VIC,18484,0,18484,JR,17/02/2026,18/02/2026,NA,NA,NA,NA,NA,NA,m41363,198692_ds_ed2,m,BT,GR,RB,SK,BT GR RB SK,10,511749,6059306,Tributary To Kerry Lake,BT GR RB KO,2025/09/19 10:38:45,Sample collected within outlet pool at culvert.,NA,0.1,2,instream,silica,FALSE,FALSE,NA,NA,18093,476,TRUE,TRUE,TRUE,pass,FALSE,FALSE
PRIORITY SET,E01,M41363,ELU1,GROUP 13,NA,0,GRAY,0,NA,NA,NA,FAM,16444,0,16444,JR,17/02/2026,18/02/2026,NA,NA,NA,NA,NA,NA,m41363,198692_ds_ed2,m,BT,GR,RB,SK,BT GR RB SK,10,511749,6059306,Tributary To Kerry Lake,BT GR RB KO,2025/09/19 10:38:45,Sample collected within outlet pool at culvert.,NA,0.1,2,instream,silica,FALSE,FALSE,NA,NA,18093,476,TRUE,TRUE,TRUE,pass,FALSE,FALSE
PRIORITY SET,E02,M41363,ELU2,GROUP 13,0,0,GRAY,0,NA,NA,NA,FAM,18484,0,18484,JR,17/02/2026,18/02/2026,NA,NA,NA,NA,NA,NA,m41363,198692_ds_ed2,m,BT,GR,RB,SK,BT GR RB SK,10,511749,6059306,Tributary To Kerry Lake,BT GR RB KO,2025/09/19 10:38:45,Sample collected within outlet pool at culvert.,NA,0.1,2,instream,silica,FALSE,FALSE,NA,NA,18093,476,TRUE,TRUE,TRUE,pass,FALSE,FALSE
PRIORITY SET,C03,M41363,ELU1,GROUP 13,NA,900.74363708496,RAIN,45.037181854248,NA,NA,NA,VIC,16774,630,16144,JR,17/02/2026,18/02/2026,NA,NA,NA,NA,NA,NA,m41363,198692_ds_ed2,m,BT,GR,RB,SK,BT GR RB SK,10,511749,6059306,Tributary To Kerry Lake,BT GR RB KO,2025/09/19 10:38:45,Sample collected within outlet pool at culvert.,NA,0.1,2,instream,silica,FALSE,FALSE,NA,NA,18093,476,TRUE,TRUE,TRUE,pass,TRUE,TRUE
PRIORITY SET,C04,M41363,ELU2,GROUP 13,1633.6642456054678,732.920608520508,RAIN,36.6460304260254,NA,NA,NA,VIC,17803,546,17257,JR,17/02/2026,18/02/2026,NA,NA,NA,NA,NA,NA,m41363,198692_ds_ed2,m,BT,GR,RB,SK,BT GR RB SK,10,511749,6059306,Tributary To Kerry Lake,BT GR RB KO,2025/09/19 10:38:45,Sample collected within outlet pool at culvert.,NA,0.1,2,instream,silica,FALSE,FALSE,NA,NA,18093,476,TRUE,TRUE,TRUE,pass,TRUE,TRUE
PRIORITY SET,C03,M41363,ELU1,GROUP 13,NA,0,SOCK,0,NA,NA,NA,FAM,16774,0,16774,JR,17/02/2026,18/02/2026,NA,NA,NA,NA,NA,NA,m41363,198692_ds_ed2,m,BT,GR,RB,SK,BT GR RB SK,10,511749,6059306,Tributary To Kerry Lake,BT GR RB KO,2025/09/19 10:38:45,Sample collected within outlet pool at culvert.,NA,0.1,2,instream,silica,FALSE,FALSE,NA,NA,18093,476,TRUE,TRUE,TRUE,pass,FALSE,FALSE
PRIORITY SET,C04,M41363,ELU2,GROUP 13,0,0,SOCK,0,NA,NA,NA,FAM,17803,0,17803,JR,17/02/2026,18/02/2026,NA,NA,NA,NA,NA,NA,m41363,198692_ds_ed2,m,BT,GR,RB,SK,BT GR RB SK,10,511749,6059306,Tributary To Kerry Lake,BT GR RB KO,2025/09/19 10:38:45,Sample collected within outlet pool at culvert.,NA,0.1,2,instream,silica,FALSE,FALSE,NA,NA,18093,476,TRUE,TRUE,TRUE,pass,FALSE,FALSE
PRIORITY SET,F01,M41364,ELU1,GROUP 13,NA,0,BULT,0,NA,N,N,VIC,17724,0,17724,JR,17/02/2026,18/02/2026,NA,NA,NA,NA,NA,NA,m41364,198692_us_ed1,m,BT,GR,RB,SK,BT GR RB SK,10,511714,6059302,Tributary To Kerry Lake,BT GR RB KO,2025/09/19 11:02:43,Sample collected 25m upstream of culvert near top end of electrofishing site.,NA,0.1,2,instream,silica,FALSE,FALSE,NA,NA,18636,403,TRUE,TRUE,TRUE,pass,FALSE,FALSE
PRIORITY SET,F02,M41364,ELU2,GROUP 13,0,0,BULT,0,NA,NA,NA,VIC,18530,0,18530,JR,17/02/2026,18/02/2026,NA,NA,NA,NA,NA,NA,m41364,198692_us_ed1,m,BT,GR,RB,SK,BT GR RB SK,10,511714,6059302,Tributary To Kerry Lake,BT GR RB KO,2025/09/19 11:02:43,Sample collected 25m upstream of culvert near top end of electrofishing site.,NA,0.1,2,instream,silica,FALSE,FALSE,NA,NA,18636,403,TRUE,TRUE,TRUE,pass,FALSE,FALSE
PRIORITY SET,F01,M41364,ELU1,GROUP 13,NA,0,GRAY,0,NA,NA,NA,FAM,17724,0,17724,JR,17/02/2026,18/02/2026,NA,NA,NA,NA,NA,NA,m41364,198692_us_ed1,m,BT,GR,RB,SK,BT GR RB SK,10,511714,6059302,Tributary To Kerry Lake,BT GR RB KO,2025/09/19 11:02:43,Sample collected 25m upstream of culvert near top end of electrofishing site.,NA,0.1,2,instream,silica,FALSE,FALSE,NA,NA,18636,403,TRUE,TRUE,TRUE,pass,FALSE,FALSE
PRIORITY SET,F02,M41364,ELU2,GROUP 13,0,0,GRAY,0,NA,NA,NA,FAM,18530,0,18530,JR,17/02/2026,18/02/2026,NA,NA,NA,NA,NA,NA,m41364,198692_us_ed1,m,BT,GR,RB,SK,BT GR RB SK,10,511714,6059302,Tributary To Kerry Lake,BT GR RB KO,2025/09/19 11:02:43,Sample collected 25m upstream of culvert near top end of electrofishing site.,NA,0.1,2,instream,silica,FALSE,FALSE,NA,NA,18636,403,TRUE,TRUE,TRUE,pass,FALSE,FALSE
PRIORITY SET,D03,M41364,ELU1,GROUP 13,NA,306.368389129638,RAIN,15.3184194564819,NA,NA,NA,VIC,18166,235,17931,JR,17/02/2026,18/02/2026,NA,NA,NA,NA,NA,NA,m41364,198692_us_ed1,m,BT,GR,RB,SK,BT GR RB SK,10,511714,6059302,Tributary To Kerry Lake,BT GR RB KO,2025/09/19 11:02:43,Sample collected 25m upstream of culvert near top end of electrofishing site.,NA,0.1,2,instream,silica,FALSE,FALSE,NA,NA,18636,403,TRUE,TRUE,TRUE,pass,TRUE,TRUE
PRIORITY SET,D04,M41364,ELU2,GROUP 13,540.87453842163,234.506149291992,RAIN,11.7253074645996,NA,NA,NA,VIC,19159,190,18969,JR,17/02/2026,18/02/2026,NA,NA,NA,NA,NA,NA,m41364,198692_us_ed1,m,BT,GR,RB,SK,BT GR RB SK,10,511714,6059302,Tributary To Kerry Lake,BT GR RB KO,2025/09/19 11:02:43,Sample collected 25m upstream of culvert near top end of electrofishing site.,NA,0.1,2,instream,silica,FALSE,FALSE,NA,NA,18636,403,TRUE,TRUE,TRUE,pass,TRUE,TRUE
PRIORITY SET,D03,M41364,ELU1,GROUP 13,NA,0,SOCK,0,NA,NA,NA,FAM,18166,0,18166,JR,17/02/2026,18/02/2026,NA,NA,NA,NA,NA,NA,m41364,198692_us_ed1,m,BT,GR,RB,SK,BT GR RB SK,10,511714,6059302,Tributary To Kerry Lake,BT GR RB KO,2025/09/19 11:02:43,Sample collected 25m upstream of culvert near top end of electrofishing site.,NA,0.1,2,instream,silica,FALSE,FALSE,NA,NA,18636,403,TRUE,TRUE,TRUE,pass,FALSE,FALSE
PRIORITY SET,D04,M41364,ELU2,GROUP 13,0,0,SOCK,0,NA,NA,NA,FAM,19159,0,19159,JR,17/02/2026,18/02/2026,NA,NA,NA,NA,NA,NA,m41364,198692_us_ed1,m,BT,GR,RB,SK,BT GR RB SK,10,511714,6059302,Tributary To Kerry Lake,BT GR RB KO,2025/09/19 11:02:43,Sample collected 25m upstream of culvert near top end of electrofishing site.,NA,0.1,2,instream,silica,FALSE,FALSE,NA,NA,18636,403,TRUE,TRUE,TRUE,pass,FALSE,FALSE
PRIORITY SET,C05,S61182,ELU1,GROUP 11,NA,0,BULT,0,NA,Y,Y,VIC,17467,0,17467,JR,17/02/2026,18/02/2026,NA,NA,NA,NA,NA,NA,s61182,197360_ds_ed,s,BT,CH,CO,RB,BT CH CO RB,9,649917,5992412,Riddeck Creek,BT RB CH CO,2025/09/29 12:49:27,Sampled in pool in culvert outlet just downstream of road,pool,0.1,NA,grab,silica,FALSE,FALSE,NA,NA,2103,229,TRUE,TRUE,TRUE,pass,FALSE,FALSE
PRIORITY SET,C06,S61182,ELU2,GROUP 11,0,0,BULT,0,NA,NA,NA,VIC,17867,0,17867,JR,17/02/2026,18/02/2026,NA,NA,NA,NA,NA,NA,s61182,197360_ds_ed,s,BT,CH,CO,RB,BT CH CO RB,9,649917,5992412,Riddeck Creek,BT RB CH CO,2025/09/29 12:49:27,Sampled in pool in culvert outlet just downstream of road,pool,0.1,NA,grab,silica,FALSE,FALSE,NA,NA,2103,229,TRUE,TRUE,TRUE,pass,FALSE,FALSE
PRIORITY SET,C05,S61182,ELU1,GROUP 11,NA,0,CHIN,0,NA,NA,NA,FAM,17467,0,17467,JR,17/02/2026,18/02/2026,NA,NA,NA,NA,NA,NA,s61182,197360_ds_ed,s,BT,CH,CO,RB,BT CH CO RB,9,649917,5992412,Riddeck Creek,BT RB CH CO,2025/09/29 12:49:27,Sampled in pool in culvert outlet just downstream of road,pool,0.1,NA,grab,silica,FALSE,FALSE,NA,NA,2103,229,TRUE,TRUE,TRUE,pass,FALSE,FALSE
PRIORITY SET,C06,S61182,ELU2,GROUP 11,0,0,CHIN,0,NA,NA,NA,FAM,17867,0,17867,JR,17/02/2026,18/02/2026,NA,NA,NA,NA,NA,NA,s61182,197360_ds_ed,s,BT,CH,CO,RB,BT CH CO RB,9,649917,5992412,Riddeck Creek,BT RB CH CO,2025/09/29 12:49:27,Sampled in pool in culvert outlet just downstream of road,pool,0.1,NA,grab,silica,FALSE,FALSE,NA,NA,2103,229,TRUE,TRUE,TRUE,pass,FALSE,FALSE
PRIORITY SET,A07,S61182,ELU1,GROUP 11,NA,1.374020278453826,COHO,0.0687010139226913,NA,NA,NA,FAM,17125,1,17124,JR,17/02/2026,18/02/2026,NA,NA,NA,NA,NA,NA,s61182,197360_ds_ed,s,BT,CH,CO,RB,BT CH CO RB,9,649917,5992412,Riddeck Creek,BT RB CH CO,2025/09/29 12:49:27,Sampled in pool in culvert outlet just downstream of road,pool,0.1,NA,grab,silica,FALSE,FALSE,NA,NA,2103,229,TRUE,TRUE,TRUE,pass,TRUE,FALSE
PRIORITY SET,A08,S61182,ELU2,GROUP 11,1.374020278453826,0,COHO,0,NA,NA,NA,FAM,16398,0,16398,JR,17/02/2026,18/02/2026,NA,NA,NA,NA,NA,NA,s61182,197360_ds_ed,s,BT,CH,CO,RB,BT CH CO RB,9,649917,5992412,Riddeck Creek,BT RB CH CO,2025/09/29 12:49:27,Sampled in pool in culvert outlet just downstream of road,pool,0.1,NA,grab,silica,FALSE,FALSE,NA,NA,2103,229,TRUE,TRUE,TRUE,pass,FALSE,FALSE
PRIORITY SET,A07,S61182,ELU1,GROUP 11,NA,0,RAIN,0,NA,NA,NA,VIC,17125,0,17125,JR,17/02/2026,18/02/2026,NA,NA,NA,NA,NA,NA,s61182,197360_ds_ed,s,BT,CH,CO,RB,BT CH CO RB,9,649917,5992412,Riddeck Creek,BT RB CH CO,2025/09/29 12:49:27,Sampled in pool in culvert outlet just downstream of road,pool,0.1,NA,grab,silica,FALSE,FALSE,NA,NA,2103,229,TRUE,TRUE,TRUE,pass,FALSE,FALSE
PRIORITY SET,A08,S61182,ELU2,GROUP 11,0,0,RAIN,0,NA,NA,NA,VIC,16398,0,16398,JR,17/02/2026,18/02/2026,NA,NA,NA,NA,NA,NA,s61182,197360_ds_ed,s,BT,CH,CO,RB,BT CH CO RB,9,649917,5992412,Riddeck Creek,BT RB CH CO,2025/09/29 12:49:27,Sampled in pool in culvert outlet just downstream of road,pool,0.1,NA,grab,silica,FALSE,FALSE,NA,NA,2103,229,TRUE,TRUE,TRUE,pass,FALSE,FALSE
